imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt3470600,"$75,000,000 (estimated)","$270,578,425","$634,338,384",1h 48m,7.1,"Garth Jennings, Christophe Lourdelet","['https://www.imdb.com/name/nm1134029/', 'https://www.imdb.com/name/nm2888554/']","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane","['https://www.imdb.com/name/nm0000190/', 'https://www.imdb.com/name/nm0000702/', 'https://www.imdb.com/name/nm0532235/']",Best Movie for Grownups Who Refuse to Grow Up
tt6467266,"$85,000,000 (estimated)","$162,790,990","$408,396,387",1h 50m,7.4,"Garth Jennings, Christophe Lourdelet","['https://www.imdb.com/name/nm1134029/', 'https://www.imdb.com/name/nm2888554/']","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson","['https://www.imdb.com/name/nm0000190/', 'https://www.imdb.com/name/nm0000702/', 'https://www.imdb.com/name/nm0424060/']","Best Edited Animated Feature Film
Gregory Perler"
tt0092099,"$15,000,000 (estimated)","$180,258,178","$357,288,178",1h 49m,6.9,Tony Scott,['https://www.imdb.com/name/nm0001716/'],"Tom Cruise, Tim Robbins, Kelly McGillis","['https://www.imdb.com/name/nm0000129/', 'https://www.imdb.com/name/nm0000209/', 'https://www.imdb.com/name/nm0000534/']","Best Music, Original Song
Giorgio Moroder
(music)

Tom Whitlock
(lyrics)


For the song ""Take My Breath Away""., Best Sound
Donald O. Mitchell

Kevin O'Connell

Rick Kline

William B. Kaplan, Best Film Editing
Billy Weber

Chris Lebenzon, Best Effects, Sound Effects Editing
Cecelia Hall

George Watters II"
tt1745960,"$170,000,000 (estimated)","$718,732,821","$1,493,491,858",2h 10m,8.3,Joseph Kosinski,['https://www.imdb.com/name/nm2676052/'],"Tom Cruise, Jennifer Connelly, Miles Teller","['https://www.imdb.com/name/nm0000129/', 'https://www.imdb.com/name/nm0000124/', 'https://www.imdb.com/name/nm1886602/']","Best Sound
Mark Weingarten

James Mather

Al Nelson

Chris Burdon

Mark Taylor, Best Achievement in Film Editing
Eddie Hamilton, Best Achievement in Music Written for Motion Pictures (Original Song)
Lady Gaga

BloodPop


For song ""Hold My Hand"", Best Achievement in Visual Effects
Ryan Tudhope

Seth Hill

Bryan Litson

Scott R. Fisher, Best Motion Picture of the Year
Tom Cruise
(producer)

Christopher McQuarrie
(producer)

David Ellison
(producer)

Jerry Bruckheimer
(producer), Best Adapted Screenplay
Ehren Kruger

Eric Warren Singer

Christopher McQuarrie

Peter Craig

Justin Marks"
tt1568346,"$90,000,000 (estimated)","$102,515,793","$232,617,430",2h 38m,7.8,David Fincher,['https://www.imdb.com/name/nm0000399/'],"Daniel Craig, Rooney Mara, Christopher Plummer","['https://www.imdb.com/name/nm0185819/', 'https://www.imdb.com/name/nm1913734/', 'https://www.imdb.com/name/nm0001626/']","Best Achievement in Film Editing
Angus Wall

Kirk Baxter, Best Performance by an Actress in a Leading Role
Rooney Mara, Best Achievement in Cinematography
Jeff Cronenweth, Best Achievement in Sound Mixing
David Parker

Michael Semanick

Ren Klyce

Bo Persson, Best Achievement in Sound Editing
Ren Klyce"
tt5177088,"$43,000,000 (estimated)","$14,841,338","$35,164,920",1h 55m,6.1,Fede Alvarez,['https://www.imdb.com/name/nm1793079/'],"Claire Foy, Beau Gadsdon, Sverrir Gudnason","['https://www.imdb.com/name/nm2946516/', 'https://www.imdb.com/name/nm7917803/', 'https://www.imdb.com/name/nm0345695/']",Outstanding Film - Wide Release
tt1216487,"€4,000,000 (estimated)","$7,638,241","$67,153,225",2h 9m,7.1,Daniel Alfredson,['https://www.imdb.com/name/nm0019242/'],"Noomi Rapace, Michael Nyqvist, Lena Endre","['https://www.imdb.com/name/nm0636426/', 'https://www.imdb.com/name/nm0638824/', 'https://www.imdb.com/name/nm0256890/']","Breakthrough Film Artist
Noomi Rapace

            For 
        Män som hatar kvinnor
            and 
        Luftslottet som sprängdes

For acting."
tt1343097,"€4,000,000 (estimated)","$5,190,196","$44,276,335",2h 27m,7.3,Daniel Alfredson,['https://www.imdb.com/name/nm0019242/'],"Michael Nyqvist, Noomi Rapace, Lena Endre","['https://www.imdb.com/name/nm0638824/', 'https://www.imdb.com/name/nm0636426/', 'https://www.imdb.com/name/nm0256890/']","Breakthrough Film Artist
Noomi Rapace

            For 
        Män som hatar kvinnor
            and 
        Flickan som lekte med elden

For acting."
tt1809398,"$65,000,000 (estimated)","$115,637,895","$161,459,297",2h 17m,7.2,Angelina Jolie,['https://www.imdb.com/name/nm0001401/'],"Jack O'Connell, Miyavi, Domhnall Gleeson","['https://www.imdb.com/name/nm1925239/', 'https://www.imdb.com/name/nm2032193/', 'https://www.imdb.com/name/nm1727304/']","Best Achievement in Cinematography
Roger Deakins, Best Achievement in Sound Mixing
Jon Taylor

Frank A. Montaño

David Lee, Best Achievement in Sound Editing
Becky Sullivan

Andrew DeCristofaro"
tt7339792,"$6,000,000 (estimated)","$6,216,897","$6,216,897",1h 38m,5.8,Harold Cronk,['https://www.imdb.com/name/nm1880561/'],"Samuel Hunt, Merritt Patterson, Bobby Campo","['https://www.imdb.com/name/nm3211506/', 'https://www.imdb.com/name/nm2278896/', 'https://www.imdb.com/name/nm2092545/']","Inspirational Film Of The Year
Harold Cronk

Matthew Baer

Mike Elliott"
tt7608418,,,,1h 32m,5.8,Alex Zamm,['https://www.imdb.com/name/nm0005618/'],"Rose McIver, Ben Lamb, Alice Krige","['https://www.imdb.com/name/nm0570860/', 'https://www.imdb.com/name/nm3858223/', 'https://www.imdb.com/name/nm0000481/']",
tt8709036,,,,1h 32m,5.3,John Schultz,['https://www.imdb.com/name/nm0776271/'],"Rose McIver, Ben Lamb, Alice Krige","['https://www.imdb.com/name/nm0570860/', 'https://www.imdb.com/name/nm3858223/', 'https://www.imdb.com/name/nm0000481/']",
tt10006006,,,,1h 24m,5.4,John Schultz,['https://www.imdb.com/name/nm0776271/'],"Rose McIver, Ben Lamb, Alice Krige","['https://www.imdb.com/name/nm0570860/', 'https://www.imdb.com/name/nm3858223/', 'https://www.imdb.com/name/nm0000481/']",
tt1753383,"$22,000,000 (estimated)","$64,508,620","$205,035,819",1h 40m,7.2,Lasse Hallström,['https://www.imdb.com/name/nm0002120/'],"Josh Gad, Dennis Quaid, Peggy Lipton","['https://www.imdb.com/name/nm1265802/', 'https://www.imdb.com/name/nm0000598/', 'https://www.imdb.com/name/nm0005152/']","Best Animation/Family
Universal Pictures

InSync Plus, Best Animation/Family Poster
Universal Pictures

Ignition Print, Best Wildposts
Sony Pictures Home Entertainment

Works ADV"
tt8385474,"$16,000,000 (estimated)","$22,782,371","$78,871,079",1h 49m,7.4,Gail Mancuso,['https://www.imdb.com/name/nm0541562/'],"Josh Gad, Dennis Quaid, Kathryn Prescott","['https://www.imdb.com/name/nm1265802/', 'https://www.imdb.com/name/nm0000598/', 'https://www.imdb.com/name/nm3077071/']","Best Animation/Family
Universal Pictures

Aspect, Best Wildposts"
tt0149261,"$60,000,000 (estimated)","$73,648,142","$164,648,142",1h 45m,5.9,Renny Harlin,['https://www.imdb.com/name/nm0001317/'],"Thomas Jane, Saffron Burrows, Samuel L. Jackson","['https://www.imdb.com/name/nm0005048/', 'https://www.imdb.com/name/nm0004787/', 'https://www.imdb.com/name/nm0000168/']","Best Black Survivor in a Movie
LL Cool J"
tt11946300,"$5,000,000 (estimated)",,,1h 40m,4.7,John Pogue,['https://www.imdb.com/name/nm0688282/'],"Tania Raymonde, Nathaniel Buzolic, Emerson Brooks","['https://www.imdb.com/name/nm0713389/', 'https://www.imdb.com/name/nm1692762/', 'https://www.imdb.com/name/nm2358388/']",
tt3799232,,,,1h 45m,5.9,Vince Marcello,['https://www.imdb.com/name/nm1479803/'],"Joey King, Jacob Elordi, Joel Courtney","['https://www.imdb.com/name/nm1428821/', 'https://www.imdb.com/name/nm8624059/', 'https://www.imdb.com/name/nm1525807/']","Outstanding Achievement in Casting - Film - Non-Theatrical Release
Gary M. Zuckerbrod

Mito Skellern
(location casting)"
tt12783454,,,,1h 52m,4.8,Vince Marcello,['https://www.imdb.com/name/nm1479803/'],"Joey King, Joel Courtney, Jacob Elordi","['https://www.imdb.com/name/nm1428821/', 'https://www.imdb.com/name/nm1525807/', 'https://www.imdb.com/name/nm8624059/']",
tt9784456,,,,2h 14m,5.7,Vince Marcello,['https://www.imdb.com/name/nm1479803/'],"Joey King, Joel Courtney, Jacob Elordi","['https://www.imdb.com/name/nm1428821/', 'https://www.imdb.com/name/nm1525807/', 'https://www.imdb.com/name/nm8624059/']","Favorite Comedy Movie Star
Joey King, Favorite Comedy Movie"
tt4160708,"$9,900,000 (estimated)","$89,217,875","$157,761,002",1h 28m,7.1,Fede Alvarez,['https://www.imdb.com/name/nm1793079/'],"Stephen Lang, Jane Levy, Dylan Minnette","['https://www.imdb.com/name/nm0002332/', 'https://www.imdb.com/name/nm3994408/', 'https://www.imdb.com/name/nm1910255/']",Best Horror Film
tt6246322,,"$32,712,950","$53,785,551",1h 38m,6.0,Rodo Sayagues,['https://www.imdb.com/name/nm2140186/'],"Stephen Lang, Madelyn Grace, Brendan Sexton III","['https://www.imdb.com/name/nm0002332/', 'https://www.imdb.com/name/nm6388677/', 'https://www.imdb.com/name/nm0786639/']",Worst Film of the Year
tt1618434,,,,1h 37m,6.0,Kyle Newacheck,['https://www.imdb.com/name/nm1760830/'],"Adam Sandler, Jennifer Aniston, Luke Evans","['https://www.imdb.com/name/nm0001191/', 'https://www.imdb.com/name/nm0000098/', 'https://www.imdb.com/name/nm1812656/']","Favorite Comedy Movie, Favorite Male Movie Star
Adam Sandler, Favorite Female Movie Star
Jennifer Aniston, Favorite Comedy Movie Star
Adam Sandler"
tt15255288,,,,1h 30m,5.7,Jeremy Garelick,['https://www.imdb.com/name/nm1275670/'],"Adam Sandler, Jennifer Aniston, Mark Strong","['https://www.imdb.com/name/nm0001191/', 'https://www.imdb.com/name/nm0000098/', 'https://www.imdb.com/name/nm0835016/']",
tt0084827,"$17,000,000 (estimated)","$33,000,000","$33,000,525",1h 36m,6.7,Steven Lisberger,['https://www.imdb.com/name/nm0513974/'],"Jeff Bridges, Bruce Boxleitner, David Warner","['https://www.imdb.com/name/nm0000313/', 'https://www.imdb.com/name/nm0000310/', 'https://www.imdb.com/name/nm0001831/']","Best Costume Design
Elois Jenssen

Rosanna Norton, Best Sound
Michael Minkler

Bob Minkler

Lee Minkler

James LaRue"
tt1104001,"$170,000,000 (estimated)","$172,062,763","$400,063,852",2h 5m,6.8,Joseph Kosinski,['https://www.imdb.com/name/nm2676052/'],"Jeff Bridges, Garrett Hedlund, Olivia Wilde","['https://www.imdb.com/name/nm0000313/', 'https://www.imdb.com/name/nm1330560/', 'https://www.imdb.com/name/nm1312575/']","Best Achievement in Sound Editing
Gwendolyn Yates Whittle

Addison Teague"
tt0985694,"$10,500,000 (estimated)","$26,593,646","$45,491,656",1h 45m,6.6,"Ethan Maniquis, Robert Rodriguez","['https://www.imdb.com/name/nm0542450/', 'https://www.imdb.com/name/nm0001675/']","Danny Trejo, Michelle Rodriguez, Robert De Niro","['https://www.imdb.com/name/nm0001803/', 'https://www.imdb.com/name/nm0735442/', 'https://www.imdb.com/name/nm0000134/']","Most Egregious Age Difference Between the Leading Man and the Love Interest
Danny Trejo

Jessica Alba


Age difference: 37 years"
tt2002718,"$20,000,000 (estimated)","$8,008,161","$17,537,186",1h 47m,5.6,Robert Rodriguez,['https://www.imdb.com/name/nm0001675/'],"Danny Trejo, Alexa PenaVega, Mel Gibson","['https://www.imdb.com/name/nm0001803/', 'https://www.imdb.com/name/nm0891786/', 'https://www.imdb.com/name/nm0000154/']",Best Action Movie
tt0120737,"$93,000,000 (estimated)","$316,115,420","$898,204,420",2h 58m,8.8,Peter Jackson,['https://www.imdb.com/name/nm0001392/'],"Elijah Wood, Ian McKellen, Orlando Bloom","['https://www.imdb.com/name/nm0000704/', 'https://www.imdb.com/name/nm0005212/', 'https://www.imdb.com/name/nm0089217/']","Best Cinematography
Andrew Lesnie, Best Makeup
Peter Owen

Richard Taylor, Best Music, Original Score
Howard Shore, Best Effects, Visual Effects
Jim Rygiel

Randall William Cook

Richard Taylor

Mark Stetson, Best Picture
Peter Jackson

Barrie M. Osborne

Fran Walsh, Best Actor in a Supporting Role
Ian McKellen, Best Director
Peter Jackson, Best Writing, Screenplay Based on Material Previously Produced or Published
Fran Walsh

Philippa Boyens

Peter Jackson, Best Art Direction-Set Decoration
Grant Major
(art director)

Dan Hennah
(set decorator), Best Costume Design
Ngila Dickson

Richard Taylor, Best Film Editing
John Gilbert, Best Music, Original Song
Enya

Nicky Ryan

Roma Ryan


For the song ""May It Be""., Best Sound
Christopher Boyes

Michael Semanick

Gethin Creagh

Hammond Peek"
tt0167261,"$94,000,000 (estimated)","$342,952,511","$947,944,270",2h 59m,8.8,Peter Jackson,['https://www.imdb.com/name/nm0001392/'],"Elijah Wood, Ian McKellen, Viggo Mortensen","['https://www.imdb.com/name/nm0000704/', 'https://www.imdb.com/name/nm0005212/', 'https://www.imdb.com/name/nm0001557/']","Best Sound Editing
Ethan Van der Ryn

Mike Hopkins, Best Visual Effects
Jim Rygiel

Joe Letteri

Randall William Cook

Alex Funke, Best Picture
Barrie M. Osborne

Fran Walsh

Peter Jackson, Best Art Direction-Set Decoration
Grant Major
(art director)

Dan Hennah
(set decorator)

Alan Lee
(set decorator), Best Film Editing
Michael Horton, Best Sound
Christopher Boyes

Michael Semanick

Michael Hedges

Hammond Peek"
tt0167260,"$94,000,000 (estimated)","$378,251,207","$1,146,457,748",3h 21m,9.0,Peter Jackson,['https://www.imdb.com/name/nm0001392/'],"Elijah Wood, Viggo Mortensen, Ian McKellen","['https://www.imdb.com/name/nm0000704/', 'https://www.imdb.com/name/nm0001557/', 'https://www.imdb.com/name/nm0005212/']","Best Picture
Barrie M. Osborne

Peter Jackson

Fran Walsh, Best Director
Peter Jackson, Best Writing, Adapted Screenplay
Fran Walsh

Philippa Boyens

Peter Jackson, Best Film Editing
Jamie Selkirk, Best Art Direction-Set Decoration
Grant Major
(art director)

Dan Hennah
(set decorator)

Alan Lee
(set decorator), Best Costume Design
Ngila Dickson

Richard Taylor, Best Makeup
Richard Taylor

Peter Swords King, Best Music, Original Score
Howard Shore, Best Music, Original Song
Fran Walsh

Howard Shore

Annie Lennox


For the song ""Into the West""., Best Sound Mixing
Christopher Boyes

Michael Semanick

Michael Hedges

Hammond Peek, Best Visual Effects
Jim Rygiel

Joe Letteri

Randall William Cook

Alex Funke"
tt0351283,"$75,000,000 (estimated)","$193,595,521","$542,063,846",1h 26m,6.9,"Eric Darnell, Tom McGrath","['https://www.imdb.com/name/nm0201509/', 'https://www.imdb.com/name/nm0569891/']","Chris Rock, Ben Stiller, David Schwimmer","['https://www.imdb.com/name/nm0001674/', 'https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0001710/']",Best Animated Film
tt0479952,"$150,000,000 (estimated)","$180,010,950","$603,900,354",1h 29m,6.6,"Eric Darnell, Tom McGrath","['https://www.imdb.com/name/nm0201509/', 'https://www.imdb.com/name/nm0569891/']","Ben Stiller, Chris Rock, David Schwimmer","['https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0001674/', 'https://www.imdb.com/name/nm0001710/']",Best Animated Film
tt1277953,"$145,000,000 (estimated)","$216,391,482","$746,921,274",1h 35m,6.8,"Eric Darnell, Tom McGrath, Conrad Vernon","['https://www.imdb.com/name/nm0201509/', 'https://www.imdb.com/name/nm0569891/', 'https://www.imdb.com/name/nm0970447/']","Ben Stiller, Jada Pinkett Smith, Chris Rock","['https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0000586/', 'https://www.imdb.com/name/nm0001674/']","Animated Effects in an Animated Production
Ji Hyun Yoon, Character Design in an Animated Feature Production
Craig Kellman, Production Design in an Animated Feature Production
Kendal Cronkhite

Shannon Jeffries

Lindsey Olivares

Kenard Pak, Storyboarding in an Animated Feature Production
Robert Koo"
tt0796366,"$150,000,000 (estimated)","$257,730,019","$385,680,446",2h 7m,7.9,J.J. Abrams,['https://www.imdb.com/name/nm0009190/'],"Chris Pine, Zachary Quinto, Simon Pegg","['https://www.imdb.com/name/nm1517976/', 'https://www.imdb.com/name/nm0704270/', 'https://www.imdb.com/name/nm0670408/']","Best Achievement in Makeup
Barney Burman

Mindy Hall

Joel Harlow, Best Achievement in Sound Mixing
Anna Behlmer

Andy Nelson

Peter J. Devlin, Best Achievement in Sound Editing
Mark P. Stoeckinger

Alan Rankin, Best Achievement in Visual Effects
Roger Guyett

Russell Earl

Paul Kavanagh

Burt Dalton"
tt1408101,"$190,000,000 (estimated)","$228,778,661","$467,365,246",2h 12m,7.7,J.J. Abrams,['https://www.imdb.com/name/nm0009190/'],"Chris Pine, Zachary Quinto, Zoe Saldana","['https://www.imdb.com/name/nm1517976/', 'https://www.imdb.com/name/nm0704270/', 'https://www.imdb.com/name/nm0757855/']","Best Achievement in Visual Effects
Roger Guyett

Patrick Tubach

Ben Grossmann

Burt Dalton"
tt2660888,"$185,000,000 (estimated)","$158,848,340","$343,471,816",2h 2m,7.0,Justin Lin,['https://www.imdb.com/name/nm0510912/'],"Chris Pine, Zachary Quinto, Karl Urban","['https://www.imdb.com/name/nm1517976/', 'https://www.imdb.com/name/nm0704270/', 'https://www.imdb.com/name/nm0881631/']","Best Achievement in Makeup and Hairstyling
Joel Harlow

Richard Alonzo"
tt0315327,"$81,000,000 (estimated)","$242,829,261","$484,592,874",1h 41m,6.8,Tom Shadyac,['https://www.imdb.com/name/nm0001723/'],"Jim Carrey, Jennifer Aniston, Morgan Freeman","['https://www.imdb.com/name/nm0000120/', 'https://www.imdb.com/name/nm0000098/', 'https://www.imdb.com/name/nm0000151/']","Top Box Office Films
John Debney

            For 
        Elf, Most Performed Song from a Motion Picture
Graham Edwards

Avril Lavigne


For the song ""I'm With You""."
tt0413099,"$175,000,000 (estimated)","$100,462,298","$174,440,724",1h 36m,5.4,Tom Shadyac,['https://www.imdb.com/name/nm0001723/'],"Steve Carell, Morgan Freeman, Lauren Graham","['https://www.imdb.com/name/nm0136797/', 'https://www.imdb.com/name/nm0000151/', 'https://www.imdb.com/name/nm0334179/']","Top Box Office Films
John Debney"
tt0385002,,"$346,830","$3,814,717",1h 49m,7.4,Lexi Alexander,['https://www.imdb.com/name/nm0591994/'],"Elijah Wood, Charlie Hunnam, Claire Forlani","['https://www.imdb.com/name/nm0000704/', 'https://www.imdb.com/name/nm0402271/', 'https://www.imdb.com/name/nm0001231/']","Best Feature
Lexi Alexander
(director)

Deborah Del Prete
(producer)

Gigi Pritzker
(producer)

Donald Zuckerman
(producer)"
tt1300853,"$1,000,000 (estimated)",,,1h 34m,4.7,Jesse V. Johnson,['https://www.imdb.com/name/nm0425364/'],"John Bariamis, Nicola Bertram, Matt Candito","['https://www.imdb.com/name/nm3150293/', 'https://www.imdb.com/name/nm0198640/', 'https://www.imdb.com/name/nm1430309/']",
tt0109040,"$15,000,000 (estimated)","$72,217,396","$107,217,396",1h 26m,6.9,Tom Shadyac,['https://www.imdb.com/name/nm0001723/'],"Jim Carrey, Courteney Cox, Sean Young","['https://www.imdb.com/name/nm0000120/', 'https://www.imdb.com/name/nm0001073/', 'https://www.imdb.com/name/nm0000707/']","Funniest Actor in a Motion Picture (Leading Role)
Jim Carrey"
tt0844029,"$7,500,000 (estimated)",,"$117,421",1h 33m,2.1,David Mickey Evans,['https://www.imdb.com/name/nm0262693/'],"Josh Flitter, Emma Lockhart, Ann Cusack","['https://www.imdb.com/name/nm1346160/', 'https://www.imdb.com/name/nm1439087/', 'https://www.imdb.com/name/nm0193639/']",
tt0112281,"$30,000,000 (estimated)","$108,385,533","$212,385,533",1h 30m,6.4,Steve Oedekerk,['https://www.imdb.com/name/nm0644203/'],"Jim Carrey, Ian McNeice, Simon Callow","['https://www.imdb.com/name/nm0000120/', 'https://www.imdb.com/name/nm0573862/', 'https://www.imdb.com/name/nm0001003/']","Funniest Actor in a Motion Picture (Leading Role)
Jim Carrey"
tt0120667,"$100,000,000 (estimated)","$154,696,080","$333,535,934",1h 46m,5.7,Tim Story,['https://www.imdb.com/name/nm1103162/'],"Ioan Gruffudd, Michael Chiklis, Chris Evans","['https://www.imdb.com/name/nm0344435/', 'https://www.imdb.com/name/nm0004821/', 'https://www.imdb.com/name/nm0262635/']",Best Science Fiction Film
tt0486576,"$130,000,000 (estimated)","$131,921,738","$301,913,131",1h 32m,5.6,Tim Story,['https://www.imdb.com/name/nm1103162/'],"Ioan Gruffudd, Jessica Alba, Chris Evans","['https://www.imdb.com/name/nm0344435/', 'https://www.imdb.com/name/nm0004695/', 'https://www.imdb.com/name/nm0262635/']",Best Science Fiction Film
tt0110475,"$23,000,000 (estimated)","$119,938,730","$351,583,407",1h 41m,6.9,Chuck Russell,['https://www.imdb.com/name/nm0751080/'],"Jim Carrey, Cameron Diaz, Peter Riegert","['https://www.imdb.com/name/nm0000120/', 'https://www.imdb.com/name/nm0000139/', 'https://www.imdb.com/name/nm0726200/']","Best Effects, Visual Effects
Scott Squires

Steve 'Spaz' Williams

Tom Bertino

Jon Farhat"
tt0362165,"$84,000,000 (estimated)","$17,018,422","$59,981,548",1h 34m,2.2,Lawrence Guterman,['https://www.imdb.com/name/nm0349183/'],"Jamie Kennedy, Traylor Howard, Alan Cumming","['https://www.imdb.com/name/nm0005085/', 'https://www.imdb.com/name/nm0005025/', 'https://www.imdb.com/name/nm0001086/']",Worst Movie of the Year
tt0087363,"$11,000,000 (estimated)","$153,642,180","$153,898,890",1h 46m,7.3,Joe Dante,['https://www.imdb.com/name/nm0001102/'],"Zach Galligan, Phoebe Cates, Hoyt Axton","['https://www.imdb.com/name/nm0002090/', 'https://www.imdb.com/name/nm0000121/', 'https://www.imdb.com/name/nm0001924/']","Best Horror Film, Best Supporting Actress
Polly Holliday, Best Director
Joe Dante, Best Music
Jerry Goldsmith, Best Special Effects
Chris Walas, Best Supporting Actor
Dick Miller, Best Performance by a Younger Actor
Corey Feldman, Best Writing
Chris Columbus, Best Make-Up
Greg LaCava"
tt0099700,"$50,000,000 (estimated)","$41,482,207","$41,482,207",1h 46m,6.4,"Joe Dante, Chuck Jones","['https://www.imdb.com/name/nm0001102/', 'https://www.imdb.com/name/nm0005062/']","Zach Galligan, Phoebe Cates, Howie Mandel","['https://www.imdb.com/name/nm0002090/', 'https://www.imdb.com/name/nm0000121/', 'https://www.imdb.com/name/nm0005177/']","Best Fantasy Film, Best Supporting Actor
John Glover, Best Supporting Actor
Robert Picardo, Best Director
Joe Dante, Best Music
Jerry Goldsmith, Best Special Effects
Rick Baker

Ken Pepiot

Dennis Michelson"
tt0089118,"$10,000,000 (estimated)","$20,603,715","$20,603,715",1h 49m,6.7,Robert Mandel,['https://www.imdb.com/name/nm0541677/'],"Bryan Brown, Brian Dennehy, Diane Venora","['https://www.imdb.com/name/nm0000986/', 'https://www.imdb.com/name/nm0001133/', 'https://www.imdb.com/name/nm0893204/']","Best Motion Picture
Robert T. Megginson

Gregory Fleeman"
tt0101846,"$16,400,000 (estimated)","$21,082,165","$21,082,165",1h 48m,5.8,Richard Franklin,['https://www.imdb.com/name/nm0002207/'],"Bryan Brown, Brian Dennehy, Rachel Ticotin","['https://www.imdb.com/name/nm0000986/', 'https://www.imdb.com/name/nm0001133/', 'https://www.imdb.com/name/nm0001797/']",
tt0356634,"$50,000,000 (estimated)","$75,369,589","$203,172,417",1h 20m,5.0,Peter Hewitt,['https://www.imdb.com/name/nm0382072/'],"Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky","['https://www.imdb.com/name/nm0005227/', 'https://www.imdb.com/name/nm0001349/', 'https://www.imdb.com/name/nm0864997/']",Worst Movie of the Year
tt0455499,"$60,000,000 (estimated)","$28,426,747","$143,325,970",1h 22m,5.0,Tim Hill,['https://www.imdb.com/name/nm0384722/'],"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly","['https://www.imdb.com/name/nm0005227/', 'https://www.imdb.com/name/nm0001349/', 'https://www.imdb.com/name/nm0175262/']","Worst Prequel or Sequel, Worst Excuse for Family Entertainment"
tt0107387,"$900,000 (estimated)","$8,556,940","$8,556,940",1h 32m,4.8,Mark Jones,['https://www.imdb.com/name/nm0428751/'],"Warwick Davis, Jennifer Aniston, Ken Olandt","['https://www.imdb.com/name/nm0001116/', 'https://www.imdb.com/name/nm0000098/', 'https://www.imdb.com/name/nm0645949/']","Worst Film, Best Makeup FX
Gabriel Bartalos"
tt0116861,"$1,600,000 (estimated)",,,1h 35m,3.5,Brian Trenchard-Smith,['https://www.imdb.com/name/nm0872062/'],"Warwick Davis, Brent Jasmer, Jessica Collins","['https://www.imdb.com/name/nm0001116/', 'https://www.imdb.com/name/nm0419209/', 'https://www.imdb.com/name/nm0172385/']",
tt0082031,"$7,000,000 (estimated)","$95,461,682","$95,461,682",1h 37m,6.9,Steve Gordon,['https://www.imdb.com/name/nm0330619/'],"Dudley Moore, Liza Minnelli, John Gielgud","['https://www.imdb.com/name/nm0001545/', 'https://www.imdb.com/name/nm0591485/', 'https://www.imdb.com/name/nm0000024/']","Best Actor in a Supporting Role
John Gielgud



John Gielgud was not present at the award's ceremony. Presenters Carol Burnett and Joel Grey ...                More


John Gielgud was not present at the award's ceremony. Presenters Carol Burnett and Joel Grey accepted the award on his behalf., Best Music, Original Song
Burt Bacharach

Carole Bayer Sager

Christopher Cross

Peter Allen


For the song ""Arthur's Theme (Best That You Can Do)"", Best Actor in a Leading Role
Dudley Moore, Best Writing, Screenplay Written Directly for the Screen
Steve Gordon"
tt0094678,,"$14,681,192","$14,681,192",1h 53m,4.6,Bud Yorkin,['https://www.imdb.com/name/nm0005570/'],"Dudley Moore, Liza Minnelli, John Gielgud","['https://www.imdb.com/name/nm0001545/', 'https://www.imdb.com/name/nm0591485/', 'https://www.imdb.com/name/nm0000024/']","Worst Actress
Liza Minnelli

            For 
        Rent-a-Cop"
tt0082340,"$6,000,000 (estimated)","$25,244,626","$25,274,965",1h 39m,7.1,John Carpenter,['https://www.imdb.com/name/nm0000118/'],"Kurt Russell, Lee Van Cleef, Ernest Borgnine","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0001812/', 'https://www.imdb.com/name/nm0000308/']","Best Science Fiction Film, Best Director
John Carpenter, Best Costumes
Stephen Loomis, Best Make-Up
Ken Chase"
tt0116225,"$50,000,000 (estimated)","$25,477,365","$25,477,365",1h 41m,5.7,John Carpenter,['https://www.imdb.com/name/nm0000118/'],"Kurt Russell, Steve Buscemi, Stacy Keach","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0000114/', 'https://www.imdb.com/name/nm0005078/']","Best Science Fiction Film, Best Costumes
Robin Michel Bush"
tt0088011,"$10,000,000 (estimated)","$76,572,238","$86,572,238",1h 46m,6.9,Robert Zemeckis,['https://www.imdb.com/name/nm0000709/'],"Michael Douglas, Kathleen Turner, Danny DeVito","['https://www.imdb.com/name/nm0000140/', 'https://www.imdb.com/name/nm0000678/', 'https://www.imdb.com/name/nm0000362/']","Best Film Editing
Donn Cambern

Frank Morriss"
tt0089370,"$25,000,000 (estimated)","$75,973,200","$96,773,200",1h 46m,6.1,Lewis Teague,['https://www.imdb.com/name/nm0853546/'],"Michael Douglas, Kathleen Turner, Danny DeVito","['https://www.imdb.com/name/nm0000140/', 'https://www.imdb.com/name/nm0000678/', 'https://www.imdb.com/name/nm0000362/']",
